movie_length,movie_show_time,movie_name,movie_img_url,movie_director,movie_rate,movie_country,movie_language,movie_description,movie_type,movie_actors 
0,傻儿夫妻小神郎  ,剧情介绍：一段千年的梦境让棒棒总公司经理吴坎和黄小仙喜结连理，然而，妻子黄小仙遭遇更年期，为了缓解心理压力竟以离婚结束这千年的命里姻缘。同时，富二代武达郎为追求吴坎的女儿吴小沫，竟以员工的身份进入了吴坎的公司，随后又被吴小沫揭穿。吴坎的婚姻陷入危机，武达郎的求爱也是屡屡碰壁，两人能否联手挽回各自心爱的女人。吴坎和黄小仙这对横亘千年的欢喜冤家能否再续前缘？,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i1/TB1Ip8kKXXXXXXKXFXXXXXXXXXX_.jpg_300x300.jpg,主演：尹恒,语言：汉语普通话,导演：马雍,片长：95分钟,上映时间：2018,"类型：喜剧,爱情"
0,双生 ,剧情介绍：艺术学校的学生李拼（刘昊然 饰）找到了一份兼职工作，为女主角涛（陈都灵 饰）画肖像画，来到了一处偏僻的林中豪宅，期间发生了一系列诡异事件的故事。,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i2/TB17OQIKpXXXXa6XVXXXXXXXXXX_.jpg_300x300.jpg,"主演：刘昊然,陈都灵",语言：汉语普通话,导演：金振成,none,上映时间：2018,"类型：悬疑,爱情,剧情"
0,中邪 ,剧情介绍：大学生丁鑫（董天文 饰）和刘梦（何佳 饰）为拍摄农村风俗纪录片进入一个村落，在目睹了充满诡异气息的 “还人”仪式后，两人决定跟随“神婆”王婆夫妇去一处偏远的山庄拍摄驱邪过程。然而事情却向更加诡异的方向发展，驱邪四人组经历着人性的考验，生命岌岌可危，而所发生的一切都被丁鑫和刘梦的摄影机默默记录着……,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i3/TB1t._Kb67nBKNjSZLeXXbxCFXa_.jpg_300x300.jpg,"主演：董天文,何佳,文中学,冯丹菊,贺媛媛,赵树达",语言：汉语普通话,导演：马凯,片长：97分钟,上映时间：2018,"类型：恐怖,惊悚"
0,冰火大冒险  ,剧情介绍：福恩娱乐暂未发布影片的故事梗概，但是影片制片人冯奕透露“这将是一部关于魔法，历险与爱的故事，是一部合家欢大电影。技术上会有新的突破，尤其是在特效方面，观众将会以叹为观止来形容这部电影的画面效果。3D立体技术也会有质的突破。”,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i3/TB1_t8pKXXXXXaNXpXXXXXXXXXX_.jpg_300x300.jpg,none,语言：汉语普通话,none,none,上映时间：2018,类型：动画
0,尼斯大冒险 ,剧情介绍：一直以来，小雨燕都把自己当做海鸥。逐渐成长的过程中，他发现自己并不会像海鸥一样飞。震惊之余，它离家出走了。这个过程中它遇到了自己的同类，并认识到自己的真正身份。在雨燕和海鸥家族面临一场巨大灾难时，小雨燕挺身而出，成为英雄……,"制片国家/地区：法国,德国,英国",https://img.alicdn.com/bao/uploaded/i1/TB19DRbKXXXXXbKXVXXXXXXXXXX_.jpg_300x300.jpg,主演：,"语言：英语,汉语普通话","导演：安德里亚·布洛克,克里斯蒂安·哈斯",片长：100分钟,上映时间：2018,类型：动画
0,校花的贴身高手  ,剧情介绍：一个大山里走出来的绝世高手，一块拥有预知危险的神秘玉佩…… 林逸表面上是一名普通学生，不过，他还是身怀绝技的武林高手！并且身负另外一个重任，那就是保护校花！而且还是奉校花老爸之命。 虽然林逸很不想跟这位难伺候的大小姐打交道，但是长辈之命难违抗，他不得不千里迢迢的转学到松山市，给大小姐鞍前马后的当保镖……于是，史上最牛的保镖出现了——大小姐的贴身高手！看这位保镖如何发家致富护小姐，开始他奉旨泡妞牛叉闪闪的人生。故事有点儿纯，也有点儿小暧昧。,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i4/TB1vntoKXXXXXayXpXXXXXXXXXX_.jpg_300x300.jpg,none,语言：汉语普通话,none,none,上映时间：2018,"类型：奇幻,青春,动作"
0,裂世者 ,剧情介绍：讲述了发生于中古西域，一位传奇英雄为了捍卫家园而重拾武器，英勇抵御外族军团侵略的故事。,"制片国家/地区：美国,中国大陆",https://img.alicdn.com/bao/uploaded/i1/TB1uBRbKXXXXXXcXVXXXXXXXXXX_.jpg_300x300.jpg,none,"语言：英语,汉语普通话",导演：威廉·尤克班,none,上映时间：2018,类型：剧情
0,极速钱进 ,剧情介绍：虽然影片的具体故事仍处在保密阶段，但曾志伟还是忍不住透露了一些：“当人们面临巨额的金钱诱惑，可能会很盲目，很冲动，很可笑，而笑过之后，人们又会产生一些对人性的反思。两位主创的又重揭密可谓再次为大家送上一波意外之喜，让人不难看出该片将既有无厘头搞笑，又充满荒诞的想象力，还绝对少不了刻骨铭心的人性解读。”,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i2/TB1TxJhKFXXXXX4XFXXXXXXXXXX_.jpg_300x300.jpg,"主演：于莎莎,印小天,姜超,朱时茂",语言：汉语普通话,none,none,上映时间：2018,类型：喜剧
0,疯狂拉力赛 ,剧情介绍：故事围绕一个一心求胜的纳斯卡冠军车手的传奇人生展开。这位赞誉无数的车手在经历人生巅峰之后，事业和生活急转直下。一次偶然的机会，他参加了一场横贯中国的国际车赛，并在这场竞争激烈的冒险中重新找回了自己的勇气，获得了重返心爱赛场的机会。,"制片国家/地区：美国,中国大陆",https://img.alicdn.com/bao/uploaded/i1/TB16.0NKFXXXXXUXXXXXXXXXXXX_.jpg_300x300.jpg,主演：基努·里维斯,语言：英语,导演：哈罗德·兹瓦特,none,上映时间：2018,"类型：动作,剧情,冒险"
0,异次元夫妻  ,none,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i2/TB17robKpXXXXXFXVXXXXXXXXXX_.jpg_300x300.jpg,none,语言：汉语普通话,none,none,上映时间：2018,类型：都市 爱情 喜剧
0,网红公寓  ,none,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i1/TB1Z_T3KpXXXXbWaXXXXXXXXXXX_.jpg_300x300.jpg,none,语言：汉语普通话,none,none,上映时间：2018,类型：励志 爱情 喜剧
0,五蠹  ,none,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i4/TB1q323KpXXXXb1aXXXXXXXXXXX_.jpg_300x300.jpg,none,语言：汉语普通话,none,none,上映时间：2018,类型：奇幻 爱情
0,封神道  ,剧情介绍：着眼于打磨提升中国特效水平的科幻和魔幻题材真人电影。,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/3/TB1xiRxKXXXXXXOXpXXXXXXXXXX_.jpg_300x300.jpg,主演：,语言：汉语普通话,导演：,片长：0分钟,上映时间：2018,类型：玄幻 动作
0,爱呼3-风在吹  ,none,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i1/TB1VsY3KpXXXXckaXXXXXXXXXXX_.jpg_300x300.jpg,none,语言：汉语普通话,none,none,上映时间：2018,类型：奇幻 爱情 喜剧
0,借我春风如少年  ,none,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i2/TB1QdZnKpXXXXaGXpXXXXXXXXXX_.jpg_300x300.jpg,none,语言：汉语普通话,导演：易术,none,上映时间：2018,类型：爱情 青春
0,梁祝  ,none,"制片国家/地区：中国大陆,美国",https://img.alicdn.com/bao/uploaded/i1/TB12SsrKpXXXXbYXXXXXXXXXXXX_.jpg_300x300.jpg,none,语言：汉语普通话,none,none,上映时间：2018,类型：爱情 动画
0,世界边缘 ,none,"制片国家/地区：中国大陆,美国",https://img.alicdn.com/bao/uploaded/i1/TB174EkKpXXXXbtXpXXXXXXXXXX_.jpg_300x300.jpg,none,语言：汉语普通话,none,none,上映时间：2018,类型：剧情 爱情
0,天机2-731惊魂  ,none,"制片国家/地区：中国大陆,韩国",https://img.alicdn.com/bao/uploaded/i4/TB1DRMbKpXXXXb1XFXXXXXXXXXX_.jpg_300x300.jpg,none,语言：汉语普通话,导演：郭暻泽,none,上映时间：2018,"类型：悬疑,动作"
0,第一次的亲密接触  ,剧情介绍：改编自痞子蔡的网络小说《第一次的亲密接触》同名电影也即将启动，痞子蔡也会作为此次电影的原著作者以及编剧参与到电影中来。,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i3/TB1akIXlCfD8KJjSszhXXbIJFXa_.jpg_300x300.jpg,none,语言：汉语普通话,none,none,上映时间：2018,类型：爱情
0,天启大爆炸  ,剧情介绍：中国第一部投资过亿美金制作的硬科幻题材电影《天启大爆炸》，将为我们重现这个至今仍使人闻而骇然的迷案。,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i3/TB1akIXlCfD8KJjSszhXXbIJFXa_.jpg_300x300.jpg,none,语言：汉语普通话,none,none,上映时间：2018,"类型：剧情,科幻"
0,这辈子有过你  ,剧情介绍：据何念透露，“这次的电影，就是在话剧的基础上，加入了更多爱情元素，让三个女主角更加疯狂。目前暂定温碧霞为女主角之一，其他两位女主角仍在寻找中。”,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i2/TB1pVL0KpXXXXXsXXXXXXXXXXXX_.jpg_300x300.jpg,主演：温碧霞,语言：汉语普通话,导演：何念,none,上映时间：2018,类型：爱情
0,旋风少女 ,剧情介绍：最受青少年欢迎的竞技小说，同名电视剧荣膺2015暑期青春偶像剧王，此次推出的同名电影是国内首部热血励志题材的青春大电影。,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i1/TB1JVHAKpXXXXcJXFXXXXXXXXXX_.jpg_300x300.jpg,none,语言：汉语普通话,none,none,上映时间：2018,类型：剧情
0,大米超人 ,none,"制片国家/地区：中国大陆,德国",https://img.alicdn.com/bao/uploaded/i4/TB1x_DzKpXXXXXOXVXXXXXXXXXX_.jpg_300x300.jpg,none,语言：汉语普通话,none,none,上映时间：2018,类型：喜剧
0,我的宠物是大象 ,剧情介绍：影片讲述了马戏团团长老齐（刘青云饰）与极端动物保护者杰西卡（尤靖茹饰）为了马戏团中的几头大象而冲突不断，一路斗智斗勇，“笑果”非凡的故事。,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i2/TB1s.B8KXXXXXXsXpXXXXXXXXXX_.jpg_300x300.jpg,"主演：孔维,林雪,尤靖茹,刘青云",语言：汉语普通话,"导演：邵晓黎,邵晓黎",none,上映时间：2018,类型：喜剧
0,初恋教我的十八件事  ,剧情介绍：《初恋教我的十八件事》讲述一个假小子暗恋温柔学霸的爱情故事，通过女主角在青涩暗恋中学到的感情哲学，带观众重温难以忘怀的初恋。,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i2/TB1yNygOXXXXXcBapXXXXXXXXXX_.jpg_300x300.jpg,none,语言：汉语普通话,none,none,上映时间：2018,类型：剧情
0,我在时间尽头等你  ,剧情介绍：痴情又固执的男人林格，意外获得穿越能力，为兑现自己的承诺，他穿越回到过去，修改自己犯的错误，挽救爱情，却被命运捉弄，始终无法圆满。就在林格心力交瘁即将放弃之际，邱倩发现了穿越的秘密，有情人终成眷属。,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i2/TB1EQSENFXXXXcEaXXXXXXXXXXX_.jpg_300x300.jpg,none,语言：汉语普通话,导演：翁子光,none,上映时间：2018,类型：剧情
0,闻烟  ,剧情介绍：对于世代相传的糕点秘方，柳家父子在传承理念上渐生矛盾，而孙女“闻烟”的出生更是成为家族内部裂变的开端，起初不明真相的儿子在父亲过世后最终发现了秘方背后的伟大亲情。,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i4/TB1FGdeMFXXXXcZXVXXXXXXXXXX_.jpg_300x300.jpg,none,语言：汉语普通话,导演：泷田洋二郎,none,上映时间：2018,类型：剧情
0,一味料理  ,剧情介绍：厨师徐杰，少年成名，厨艺超群。与女友经营的餐厅生意火爆。徐杰被突如其来的成就冲昏了头脑，纸醉金迷起来。女友黯然离去，徐杰颓废消沉。餐厅濒临倒闭时一位不速之客的到来确让徐杰从拾自己，走上了寻味寻情之路.,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i2/TB1INqsMpXXXXbNXVXXXXXXXXXX_.jpg_300x300.jpg,主演：陈晓 薛凯琪 张丰毅 刘威 王祖蓝 关德辉 林雪,语言：汉语普通话,导演：萧荣,none,上映时间：2018,"类型：美食,喜剧"
0,保持沉默 ,剧情介绍：电影主要讲述万文芳在香港演出遭人刺杀，经调查发现，嫌犯是名年轻男子。律师沈一萍(周迅饰)接手这个案子准备开始调查，然而在查案的过程中，其发现担任该案检控官的正是自己的昔日恋人吴正为(吴镇宇饰)。同时，沈一萍在深入调查中发现这起案件疑点重重，于是她来到男孩家中寻求真相，由此，她开始陷入一系列凶手制造的麻烦中。,"制片国家/地区：中国大陆,中国香港",https://img.alicdn.com/bao/uploaded/i2/TB1Jj9aKFXXXXcyXVXXXXXXXXXX_.jpg_300x300.jpg,"主演：周迅,吴镇宇,祖峰",语言：汉语普通话,导演：周可,none,上映时间：2018,"类型：悬疑,犯罪,剧情"
0,失控·幽灵飞车 ,剧情介绍：该片讲述一位赴德参加红毯的中国超级女星，意外陷入一段惊天阴谋中，与开车的华裔小子和落魄的德国警察，开启顶级豪车大逃生模式，德国警队杀机暗藏，公路险象环生，黑暗势力一路狂追，警方全力救援，上演一场用生命做赌注的急速狂飙。,"制片国家/地区：中国大陆,德国",https://img.alicdn.com/bao/uploaded/i2/TB1aiVVOXXXXXaLaFXXXXXXXXXX_.jpg_300x300.jpg,"主演：张柏芝,崔胜铉",语言：汉语普通话,导演：阿克塞尔·桑德,none,上映时间：2018,"类型：剧情,动作"
0,黄帝大战蚩尤 ,剧情介绍：故事讲述公元前二千七百多年前，以轩辕为首领的轩辕氏部族、以炎帝为首的神农氏部族以及炎帝大将刑天和蚩尤等之间的爱恨情仇。影片将打造成三部曲，投资10亿拍摄，也是杜琪峰执导以来投资最大的电影系列。,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i1/TB18gA1MpXXXXXKXpXXXXXXXXXX_.jpg_300x300.jpg,none,语言：汉语普通话,导演：杜琪峰,none,上映时间：2018,类型：剧情
0,古剑千古情  ,剧情介绍：广袤天际，一只巨龙。带着蓝衣的女孩和黑衣少年翱翔。黑衣少年弥留之际，少女手握一枚晶莹洁白的玉制法宝。收走少年眷恋不去的灵魂。修复古卷的天才考古专家屠苏从梦中惊醒。这个梦境已伴随他二十余年。尤其是被欧洲收藏家韦扎安聘请修复罗布泊的羊皮古卷后，这个梦越发频繁地出现。古卷记载着能使人获得长生不老的上古宝物”玉横“。正是梦中少女手握的法宝。屠苏无意中听见身怀绝症的韦扎安命令手下，不惜一切代价在屠苏找出玉横方位后杀人灭口。屠苏骇然逃走，与潜入古堡盗宝的展霆不期而遇，二人无奈临时组队计划乘船归国。途中遭遇戴墨镜的神秘小哥抢夺古卷要杀屠苏。逃脱后二人登上了洲际列车，计划穿越俄罗斯，曲线回国。欧洲边境，神秘小哥出现，再次追杀屠苏，战斗中古卷被毁。一名美丽少女小雪突然出手救了屠苏，小雪告诉了屠苏一个久远的爱情传说。为解开梦境与记忆之迷，三人前往罗布泊楼兰古城。三人进入古城，神秘小哥再次杀出陷入迷宫幻境。屠苏无意间解开迷局，小哥把三人带到收藏玉横之处。告知自己是守护楼兰的最后继承人。当年大祭司风晴雪来到罗布泊利用玉横建造了一个绿洲。结界只有她的恋人，才能彻底解除这道结界。屠苏正是这位千年恋人。变故突生，小雪夺走屠苏手中的玉撗，交与韦扎安。小雪是韦扎安收养的杀手，而如今玉横到手，他将获得永生的力量。韦扎安担心小雪叛变给他注射了病毒，并带着她来到了长白山。本想寻找幽都入口却寻觅不到。小雪发觉自己对玉横的波动也有感应，对屠苏已萌生感情的小雪临阵倒戈。在屠苏与小哥的保护下，夺回玉横，逃离韦扎安的控制。而后，屠苏以玉横打开了进入幽都的大门……,制片国家/地区：中国大陆,https://img.alicdn.com/bao/uploaded/i3/TB1akIXlCfD8KJjSszhXXbIJFXa_.jpg_300x300.jpg,"主演：景甜,刘嘉玲,姚星彤",语言：汉语普通话,导演：谢尔盖·波德罗夫,none,上映时间：2018,"类型：动作,奇幻,爱情"
